path,label,tamper_type,provenance,filename,format
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_30540.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_30540.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_00087.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_00087.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_B_nat10122_nat00062_11335.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_B_nat10122_nat00062_11335.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_art00043_art00043_01411.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_art00043_art00043_01411.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_30373.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_30373.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_00027.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_00027.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_N_ind00087_ani10123_11775.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_N_ind00087_ani10123_11775.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NNN_M_N_cha00074_txt00068_10192.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NNN_M_N_cha00074_txt00068_10192.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRD_M_B_arc20062_arc20062_02482.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRD_M_B_arc20062_arc20062_02482.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30206.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30206.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_20017.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_20017.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_N_cha00062_art00092_11717.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_N_cha00062_art00092_11717.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_CRN_S_N_nat10128_ani00070_11539.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_CRN_S_N_nat10128_ani00070_11539.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30643.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30643.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_ind00081_ind00081_01365.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_ind00081_ind00081_01365.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30449.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30449.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30001.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30001.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CNN_M_N_sec00092_sec00092_10358.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CNN_M_N_sec00092_sec00092_10358.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_N_sec10106_sec10109_10332.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_N_sec10106_sec10109_10332.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_30260.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_30260.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_art00030_art00030_10469.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_art00030_art00030_10469.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_ani00094_ani00094_00214.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_ani00094_ani00094_00214.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_cha20030_cha20030_02485.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_cha20030_cha20030_02485.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_30287.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_30287.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30559.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30559.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_art00003_art00003_10755.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_art00003_art00003_10755.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_30470.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_30470.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRD_S_N_ani20011_ani20011_02054.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRD_S_N_ani20011_ani20011_02054.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NNN_M_N_cha10166_nat10142_12271.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NNN_M_N_cha10166_nat10142_12271.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_B_art00022_ani00061_00504.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_B_art00022_ani00061_00504.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_20091.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_20091.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NND_S_B_art00010_art00010_01200.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NND_S_B_art00010_art00010_01200.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NNN_M_N_art00023_nat00059_11875.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NNN_M_N_art00023_nat00059_11875.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_10112.JPG,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_10112.JPG,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NNN_S_N_nat00012_nat00012_11055.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NNN_S_N_nat00012_nat00012_11055.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_30471.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_30471.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_30495.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_30495.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30571.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30571.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CNN_M_N_sec00043_sec00043_10492.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CNN_M_N_sec00043_sec00043_10492.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_CRN_M_N_txt00063_txt00017_10835.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_CRN_M_N_txt00063_txt00017_10835.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRN_S_N_art00040_art00040_10462.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRN_S_N_art00040_art00040_10462.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_ani00044_ani00044_00830.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_ani00044_ani00044_00830.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_M_N_ani00021_ani00021_00141.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_M_N_ani00021_ani00021_00141.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_M_N_art00093_art00093_10485.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_M_N_art00093_art00093_10485.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_10188.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_10188.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_N_nat10116_cha00027_11675.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_N_nat10116_cha00027_11675.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_ani10214_ani10214_12379.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_ani10214_ani10214_12379.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_N_ani10130_ani00031_12498.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_N_ani10130_ani00031_12498.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_M_N_cha00062_cha00062_11022.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_M_N_cha00062_cha00062_11022.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_30667.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_30667.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_30827.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_30827.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_00005.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_00005.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NNN_M_N_nat10166_nat10169_12113.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NNN_M_N_nat10166_nat10169_12113.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_N_cha00050_ani10123_11688.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_N_cha00050_ani10123_11688.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30563.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30563.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30521.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30521.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_30058.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_30058.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_ani_20035.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_ani_20035.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_N_ani00033_ani00034_10236.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_N_ani00033_ani00034_10236.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_30167.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_30167.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_30250.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_30250.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_30125.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_30125.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_B_arc00030_cha00028_20106.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_B_arc00030_cha00028_20106.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30511.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30511.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRD_S_N_arc10121_arc10121_12106.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRD_S_N_arc10121_arc10121_12106.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_30249.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_30249.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_30337.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_30337.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_M_N_art00025_cha00029_11680.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_M_N_art00025_cha00029_11680.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRN_S_B_cha10114_cha10114_12176.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRN_S_B_cha10114_cha10114_12176.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_N_cha10109_ani00017_11588.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_N_cha10109_ani00017_11588.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_B_arc00096_arc00096_11198.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_B_arc00096_arc00096_11198.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_ind20061_ind20061_01802.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_ind20061_ind20061_01802.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NND_S_N_pla00001_pla00001_00541.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NND_S_N_pla00001_pla00001_00541.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_CRN_S_B_pla00071_pla00070_11214.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_CRN_S_B_pla00071_pla00070_11214.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30074.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30074.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRN_M_N_cha10125_cha10125_12161.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRN_M_N_cha10125_cha10125_12161.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_30416.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_30416.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_B_sec20077_sec20077_01667.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_B_sec20077_sec20077_01667.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRN_S_N_pla00021_pla00014_10965.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRN_S_N_pla00021_pla00014_10965.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NNN_S_N_art20089_art20089_02308.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NNN_S_N_art20089_art20089_02308.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_CRN_S_N_sec00058_art00002_00079.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_CRN_S_N_sec00058_art00002_00079.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_30456.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_30456.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_NRN_S_N_ind00013_ind00013_20069.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_NRN_S_N_ind00013_ind00013_20069.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_30219.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_30219.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30252.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30252.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30690.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30690.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CNN_S_N_ind20007_ind20007_01748.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CNN_S_N_ind20007_ind20007_01748.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRN_M_N_nat10137_nat10137_11930.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRN_M_N_nat10137_nat10137_11930.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_arc_00050.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_arc_00050.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_D_NRD_S_N_ind00030_ind00031_01323.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_D_NRD_S_N_ind00030_ind00031_01323.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_cha_30372.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_cha_30372.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_sec_30441.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_sec_30441.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_20091.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_20091.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CNN_S_N_pla00069_pla00069_11215.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CNN_S_N_pla00069_pla00069_11215.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_pla_00075.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_pla_00075.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRN_S_N_ind00048_ind00048_10896.jpg,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRN_S_N_ind00048_ind00048_10896.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_nat_30587.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_nat_30587.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Au\Au_art_30157.jpg,ORIGINAL,none_authentic,KAGGLE_CASIA_2_0,Au_art_30157.jpg,jpg
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CNN_S_N_nat00065_nat00065_00671.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CNN_S_N_nat00065_nat00065_00671.tif,tif
C:\Users\kongeshwaran\AI GOVERNMENT SCHEME LEAKAGE DETECTOR\dataset\casia\CASIA2\Tp\Tp_S_CRN_S_N_pla20055_pla20055_01955.tif,TAMPERED,splicing_or_copymove,KAGGLE_CASIA_2_0,Tp_S_CRN_S_N_pla20055_pla20055_01955.tif,tif
